ozone,particullate_matter,carbon_monoxide,sulfure_dioxide,nitrogen_dioxide,longitude,latitude,timestamp,Formatted Address
46,127,42,28,201,10.104986076057457,56.23172069428216,2014-08-09 15:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
42,124,42,28,204,10.104986076057457,56.23172069428216,2014-08-09 15:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
43,122,42,25,207,10.104986076057457,56.23172069428216,2014-08-09 15:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
46,117,39,26,208,10.104986076057457,56.23172069428216,2014-08-09 15:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
45,120,43,21,212,10.104986076057457,56.23172069428216,2014-08-09 16:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
50,120,41,24,204,10.104986076057457,56.23172069428216,2014-08-09 16:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
55,123,40,26,209,10.104986076057457,56.23172069428216,2014-08-09 16:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
60,120,38,30,204,10.104986076057457,56.23172069428216,2014-08-09 16:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
58,120,40,34,204,10.104986076057457,56.23172069428216,2014-08-09 16:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
54,119,41,32,202,10.104986076057457,56.23172069428216,2014-08-09 16:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
50,122,44,34,204,10.104986076057457,56.23172069428216,2014-08-09 16:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
53,122,48,35,204,10.104986076057457,56.23172069428216,2014-08-09 16:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
56,120,45,34,208,10.104986076057457,56.23172069428216,2014-08-09 16:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
53,116,49,39,211,10.104986076057457,56.23172069428216,2014-08-09 16:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
51,121,44,37,204,10.104986076057457,56.23172069428216,2014-08-09 16:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
48,116,41,40,201,10.104986076057457,56.23172069428216,2014-08-09 16:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
48,112,36,42,200,10.104986076057457,56.23172069428216,2014-08-09 17:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
53,109,41,46,200,10.104986076057457,56.23172069428216,2014-08-09 17:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
58,108,38,45,199,10.104986076057457,56.23172069428216,2014-08-09 17:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
55,106,36,43,196,10.104986076057457,56.23172069428216,2014-08-09 17:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
51,104,38,43,197,10.104986076057457,56.23172069428216,2014-08-09 17:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
53,104,43,47,200,10.104986076057457,56.23172069428216,2014-08-09 17:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
54,102,48,42,202,10.104986076057457,56.23172069428216,2014-08-09 17:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
54,103,44,44,204,10.104986076057457,56.23172069428216,2014-08-09 17:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
56,104,39,40,201,10.104986076057457,56.23172069428216,2014-08-09 17:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
51,102,38,35,205,10.104986076057457,56.23172069428216,2014-08-09 17:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
56,99,35,37,210,10.104986076057457,56.23172069428216,2014-08-09 17:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
53,95,39,33,209,10.104986076057457,56.23172069428216,2014-08-09 17:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
50,94,35,35,208,10.104986076057457,56.23172069428216,2014-08-09 18:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
46,98,36,30,205,10.104986076057457,56.23172069428216,2014-08-09 18:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
44,101,36,35,203,10.104986076057457,56.23172069428216,2014-08-09 18:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
40,102,31,32,204,10.104986076057457,56.23172069428216,2014-08-09 18:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
41,104,28,30,199,10.104986076057457,56.23172069428216,2014-08-09 18:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
46,101,26,32,204,10.104986076057457,56.23172069428216,2014-08-09 18:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
42,96,27,28,204,10.104986076057457,56.23172069428216,2014-08-09 18:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
37,94,28,25,205,10.104986076057457,56.23172069428216,2014-08-09 18:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
41,99,24,29,200,10.104986076057457,56.23172069428216,2014-08-09 18:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
38,101,22,27,205,10.104986076057457,56.23172069428216,2014-08-09 18:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
43,100,25,29,205,10.104986076057457,56.23172069428216,2014-08-09 18:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
41,105,30,32,201,10.104986076057457,56.23172069428216,2014-08-09 18:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
36,100,34,37,204,10.104986076057457,56.23172069428216,2014-08-09 19:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
37,99,37,34,200,10.104986076057457,56.23172069428216,2014-08-09 19:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
36,94,39,32,200,10.104986076057457,56.23172069428216,2014-08-09 19:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
38,95,41,34,204,10.104986076057457,56.23172069428216,2014-08-09 19:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
34,91,44,35,203,10.104986076057457,56.23172069428216,2014-08-09 19:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,90,45,34,198,10.104986076057457,56.23172069428216,2014-08-09 19:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,92,41,31,197,10.104986076057457,56.23172069428216,2014-08-09 19:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,96,40,31,200,10.104986076057457,56.23172069428216,2014-08-09 19:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
27,101,44,29,199,10.104986076057457,56.23172069428216,2014-08-09 19:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,104,41,31,199,10.104986076057457,56.23172069428216,2014-08-09 19:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
28,99,46,35,196,10.104986076057457,56.23172069428216,2014-08-09 19:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
24,99,46,37,193,10.104986076057457,56.23172069428216,2014-08-09 19:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
28,99,45,32,193,10.104986076057457,56.23172069428216,2014-08-09 20:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,96,43,30,192,10.104986076057457,56.23172069428216,2014-08-09 20:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
25,91,47,28,191,10.104986076057457,56.23172069428216,2014-08-09 20:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
26,96,46,25,188,10.104986076057457,56.23172069428216,2014-08-09 20:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
21,91,50,24,188,10.104986076057457,56.23172069428216,2014-08-09 20:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
16,95,54,26,185,10.104986076057457,56.23172069428216,2014-08-09 20:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
18,90,50,27,182,10.104986076057457,56.23172069428216,2014-08-09 20:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
23,94,45,30,183,10.104986076057457,56.23172069428216,2014-08-09 20:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
19,91,50,33,187,10.104986076057457,56.23172069428216,2014-08-09 20:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
24,91,50,28,186,10.104986076057457,56.23172069428216,2014-08-09 20:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
19,87,46,30,184,10.104986076057457,56.23172069428216,2014-08-09 20:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
20,91,50,26,185,10.104986076057457,56.23172069428216,2014-08-09 20:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
22,91,49,31,189,10.104986076057457,56.23172069428216,2014-08-09 21:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
19,93,48,36,190,10.104986076057457,56.23172069428216,2014-08-09 21:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
23,96,53,39,192,10.104986076057457,56.23172069428216,2014-08-09 21:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
20,96,54,39,193,10.104986076057457,56.23172069428216,2014-08-09 21:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
20,92,57,41,195,10.104986076057457,56.23172069428216,2014-08-09 21:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
20,97,59,36,198,10.104986076057457,56.23172069428216,2014-08-09 21:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
15,92,64,37,193,10.104986076057457,56.23172069428216,2014-08-09 21:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
25,93,63,41,191,10.104986076057457,56.23172069428216,2014-08-09 21:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
28,97,60,44,188,10.104986076057457,56.23172069428216,2014-08-09 21:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,101,55,44,184,10.104986076057457,56.23172069428216,2014-08-09 21:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
28,106,57,47,187,10.104986076057457,56.23172069428216,2014-08-09 21:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
33,111,57,52,189,10.104986076057457,56.23172069428216,2014-08-09 21:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
37,107,55,54,184,10.104986076057457,56.23172069428216,2014-08-09 22:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
35,106,57,53,179,10.104986076057457,56.23172069428216,2014-08-09 22:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
39,104,60,53,184,10.104986076057457,56.23172069428216,2014-08-09 22:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
40,103,58,54,188,10.104986076057457,56.23172069428216,2014-08-09 22:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
36,99,61,58,188,10.104986076057457,56.23172069428216,2014-08-09 22:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
41,94,58,58,184,10.104986076057457,56.23172069428216,2014-08-09 22:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
17,115,88,60,185,10.104986076057457,56.23172069428216,2014-08-10 07:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
26,108,91,60,187,10.104986076057457,56.23172069428216,2014-08-10 07:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
24,104,96,57,185,10.104986076057457,56.23172069428216,2014-08-10 07:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
22,101,101,60,189,10.104986076057457,56.23172069428216,2014-08-10 08:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
22,108,106,60,183,10.104986076057457,56.23172069428216,2014-08-10 08:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
23,109,109,60,186,10.104986076057457,56.23172069428216,2014-08-10 08:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
26,104,106,56,189,10.104986076057457,56.23172069428216,2014-08-10 08:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
30,99,104,58,186,10.104986076057457,56.23172069428216,2014-08-10 08:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
26,98,101,53,183,10.104986076057457,56.23172069428216,2014-08-10 08:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
23,99,98,54,187,10.104986076057457,56.23172069428216,2014-08-10 08:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
27,100,100,53,187,10.104986076057457,56.23172069428216,2014-08-10 08:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
28,96,102,54,187,10.104986076057457,56.23172069428216,2014-08-10 08:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
24,101,104,58,189,10.104986076057457,56.23172069428216,2014-08-10 09:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
22,106,109,60,191,10.104986076057457,56.23172069428216,2014-08-10 09:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
21,107,109,60,196,10.104986076057457,56.23172069428216,2014-08-10 09:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
21,78,74,57,186,10.104986076057457,56.23172069428216,2014-08-10 16:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
16,75,78,60,186,10.104986076057457,56.23172069428216,2014-08-10 16:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
45,122,27,58,198,10.104986076057457,56.23172069428216,2014-08-11 08:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
43,122,26,57,195,10.104986076057457,56.23172069428216,2014-08-11 08:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
47,121,23,56,190,10.104986076057457,56.23172069428216,2014-08-11 08:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
44,117,18,60,192,10.104986076057457,56.23172069428216,2014-08-11 08:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
46,113,20,58,192,10.104986076057457,56.23172069428216,2014-08-11 08:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
42,111,26,59,200,10.104986076057457,56.23172069428216,2014-08-11 08:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
42,114,24,56,205,10.104986076057457,56.23172069428216,2014-08-11 09:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
44,117,26,51,202,10.104986076057457,56.23172069428216,2014-08-11 09:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
43,114,21,46,198,10.104986076057457,56.23172069428216,2014-08-11 09:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
43,112,22,49,198,10.104986076057457,56.23172069428216,2014-08-11 09:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
46,111,21,51,200,10.104986076057457,56.23172069428216,2014-08-11 09:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
43,116,24,55,204,10.104986076057457,56.23172069428216,2014-08-11 09:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
46,112,21,50,209,10.104986076057457,56.23172069428216,2014-08-11 09:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
49,117,22,45,208,10.104986076057457,56.23172069428216,2014-08-11 09:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
54,121,17,44,212,10.104986076057457,56.23172069428216,2014-08-11 09:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
51,121,24,49,204,10.104986076057457,56.23172069428216,2014-08-11 09:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
48,117,29,45,199,10.104986076057457,56.23172069428216,2014-08-11 09:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
47,119,34,40,198,10.104986076057457,56.23172069428216,2014-08-11 09:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
49,118,38,42,201,10.104986076057457,56.23172069428216,2014-08-11 10:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
46,121,37,40,198,10.104986076057457,56.23172069428216,2014-08-11 10:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
47,124,38,36,199,10.104986076057457,56.23172069428216,2014-08-11 10:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
43,126,40,33,201,10.104986076057457,56.23172069428216,2014-08-11 10:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
48,121,45,29,203,10.104986076057457,56.23172069428216,2014-08-11 10:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
49,118,41,33,207,10.104986076057457,56.23172069428216,2014-08-11 10:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
47,123,45,34,210,10.104986076057457,56.23172069428216,2014-08-11 10:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
51,126,50,33,207,10.104986076057457,56.23172069428216,2014-08-11 10:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
46,122,55,28,207,10.104986076057457,56.23172069428216,2014-08-11 10:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
46,127,59,29,210,10.104986076057457,56.23172069428216,2014-08-11 10:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
43,123,55,25,214,10.104986076057457,56.23172069428216,2014-08-11 10:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
42,126,53,23,212,10.104986076057457,56.23172069428216,2014-08-11 10:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
46,129,49,23,205,10.104986076057457,56.23172069428216,2014-08-11 11:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
49,129,46,24,209,10.104986076057457,56.23172069428216,2014-08-11 11:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
50,130,50,22,207,10.104986076057457,56.23172069428216,2014-08-11 11:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
49,128,49,22,206,10.104986076057457,56.23172069428216,2014-08-11 11:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
51,125,44,17,208,10.104986076057457,56.23172069428216,2014-08-11 11:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
47,122,44,20,206,10.104986076057457,56.23172069428216,2014-08-11 11:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
50,122,46,25,211,10.104986076057457,56.23172069428216,2014-08-11 11:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
49,123,47,23,201,10.104986076057457,56.23172069428216,2014-08-11 11:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
46,128,48,22,203,10.104986076057457,56.23172069428216,2014-08-11 11:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
47,129,47,23,198,10.104986076057457,56.23172069428216,2014-08-11 11:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
44,134,42,25,202,10.104986076057457,56.23172069428216,2014-08-11 11:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
41,135,44,21,201,10.104986076057457,56.23172069428216,2014-08-11 11:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
46,138,43,17,202,10.104986076057457,56.23172069428216,2014-08-11 12:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
50,136,47,25,197,10.104986076057457,56.23172069428216,2014-08-11 12:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
47,139,48,26,199,10.104986076057457,56.23172069428216,2014-08-11 12:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
45,143,46,30,203,10.104986076057457,56.23172069428216,2014-08-11 12:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
42,142,43,35,204,10.104986076057457,56.23172069428216,2014-08-11 12:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
43,147,39,31,199,10.104986076057457,56.23172069428216,2014-08-11 12:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
45,149,34,29,201,10.104986076057457,56.23172069428216,2014-08-11 12:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
47,154,29,24,201,10.104986076057457,56.23172069428216,2014-08-11 12:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
49,150,25,26,203,10.104986076057457,56.23172069428216,2014-08-11 12:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
44,154,21,21,198,10.104986076057457,56.23172069428216,2014-08-11 12:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
42,149,24,25,197,10.104986076057457,56.23172069428216,2014-08-11 12:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
45,148,24,29,194,10.104986076057457,56.23172069428216,2014-08-11 12:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
48,149,27,32,193,10.104986076057457,56.23172069428216,2014-08-11 13:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
46,152,28,33,188,10.104986076057457,56.23172069428216,2014-08-11 13:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
48,148,28,38,185,10.104986076057457,56.23172069428216,2014-08-11 13:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
44,153,25,42,186,10.104986076057457,56.23172069428216,2014-08-11 13:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
40,151,30,43,184,10.104986076057457,56.23172069428216,2014-08-11 13:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
44,151,28,45,183,10.104986076057457,56.23172069428216,2014-08-11 13:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
44,147,26,40,187,10.104986076057457,56.23172069428216,2014-08-11 13:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
41,152,21,42,189,10.104986076057457,56.23172069428216,2014-08-11 13:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
46,155,22,44,190,10.104986076057457,56.23172069428216,2014-08-11 13:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
45,159,25,43,187,10.104986076057457,56.23172069428216,2014-08-11 13:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
40,155,20,40,188,10.104986076057457,56.23172069428216,2014-08-11 13:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
37,151,20,39,185,10.104986076057457,56.23172069428216,2014-08-11 13:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,155,16,43,188,10.104986076057457,56.23172069428216,2014-08-11 14:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
34,160,26,42,184,10.104986076057457,56.23172069428216,2014-08-11 14:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,157,26,41,180,10.104986076057457,56.23172069428216,2014-08-11 14:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
24,157,24,36,176,10.104986076057457,56.23172069428216,2014-08-11 14:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
19,154,26,33,171,10.104986076057457,56.23172069428216,2014-08-11 14:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
23,159,21,34,169,10.104986076057457,56.23172069428216,2014-08-11 14:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
22,157,19,34,164,10.104986076057457,56.23172069428216,2014-08-11 14:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
17,152,25,34,167,10.104986076057457,56.23172069428216,2014-08-11 14:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
21,154,20,30,166,10.104986076057457,56.23172069428216,2014-08-11 14:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
25,149,22,28,169,10.104986076057457,56.23172069428216,2014-08-11 14:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
30,144,27,33,168,10.104986076057457,56.23172069428216,2014-08-11 14:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
33,139,26,33,166,10.104986076057457,56.23172069428216,2014-08-11 14:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
38,138,30,36,168,10.104986076057457,56.23172069428216,2014-08-11 15:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
40,135,28,40,166,10.104986076057457,56.23172069428216,2014-08-11 15:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
38,134,33,36,162,10.104986076057457,56.23172069428216,2014-08-11 15:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
37,138,33,39,161,10.104986076057457,56.23172069428216,2014-08-11 15:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,138,37,41,159,10.104986076057457,56.23172069428216,2014-08-11 15:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
28,141,38,38,157,10.104986076057457,56.23172069428216,2014-08-11 15:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
25,137,39,37,161,10.104986076057457,56.23172069428216,2014-08-11 15:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
28,137,38,39,158,10.104986076057457,56.23172069428216,2014-08-11 15:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
28,140,38,37,155,10.104986076057457,56.23172069428216,2014-08-11 15:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
26,140,43,32,151,10.104986076057457,56.23172069428216,2014-08-11 15:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
28,138,39,34,155,10.104986076057457,56.23172069428216,2014-08-11 15:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
25,139,41,38,153,10.104986076057457,56.23172069428216,2014-08-11 15:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
30,135,43,34,153,10.104986076057457,56.23172069428216,2014-08-11 16:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
28,134,38,33,157,10.104986076057457,56.23172069428216,2014-08-11 16:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
27,132,43,33,155,10.104986076057457,56.23172069428216,2014-08-11 16:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,130,40,30,159,10.104986076057457,56.23172069428216,2014-08-11 16:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
34,135,36,25,163,10.104986076057457,56.23172069428216,2014-08-11 16:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
33,134,32,22,167,10.104986076057457,56.23172069428216,2014-08-11 16:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
30,132,34,23,167,10.104986076057457,56.23172069428216,2014-08-11 16:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,135,36,25,170,10.104986076057457,56.23172069428216,2014-08-11 16:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,138,32,23,172,10.104986076057457,56.23172069428216,2014-08-11 16:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
36,137,36,18,170,10.104986076057457,56.23172069428216,2014-08-11 16:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,133,39,25,172,10.104986076057457,56.23172069428216,2014-08-11 16:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
28,133,35,26,168,10.104986076057457,56.23172069428216,2014-08-11 16:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,135,35,29,163,10.104986076057457,56.23172069428216,2014-08-11 17:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,135,40,24,158,10.104986076057457,56.23172069428216,2014-08-11 17:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
25,132,41,21,153,10.104986076057457,56.23172069428216,2014-08-11 17:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,137,41,24,156,10.104986076057457,56.23172069428216,2014-08-11 17:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
30,133,45,23,157,10.104986076057457,56.23172069428216,2014-08-11 17:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
27,130,41,21,153,10.104986076057457,56.23172069428216,2014-08-11 17:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,132,44,23,157,10.104986076057457,56.23172069428216,2014-08-11 17:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,133,44,25,154,10.104986076057457,56.23172069428216,2014-08-11 17:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,135,40,24,154,10.104986076057457,56.23172069428216,2014-08-11 17:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
25,138,44,22,154,10.104986076057457,56.23172069428216,2014-08-11 17:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
23,138,40,20,153,10.104986076057457,56.23172069428216,2014-08-11 17:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
27,138,41,18,149,10.104986076057457,56.23172069428216,2014-08-11 17:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,138,39,20,152,10.104986076057457,56.23172069428216,2014-08-11 18:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,134,42,21,153,10.104986076057457,56.23172069428216,2014-08-11 18:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
31,129,44,26,154,10.104986076057457,56.23172069428216,2014-08-11 18:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,132,48,29,151,10.104986076057457,56.23172069428216,2014-08-11 18:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
